Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179),3/72,0.0584863891905077,0.2028237110446354,0,0,3.536830758174632,10.040925347271836,JUN;TGFB1;FOS
GO_Biological_Process_2023,Negative Regulation Of Catabolic Process (GO:0009895),3/72,0.0584863891905077,0.2028237110446354,0,0,3.536830758174632,10.040925347271836,FLNA;IRAK3;MDM4
GO_Biological_Process_2023,Regulation Of Protein-Containing Complex Assembly (GO:0043254),4/119,0.0587555140923969,0.2028237110446354,0,0,2.8345661194299114,8.034209947098171,CDC42;TGFB1;CLEC7A;NRG1
GO_Biological_Process_2023,ERBB2-EGFR Signaling Pathway (GO:0038134),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,EREG
GO_Biological_Process_2023,L-ascorbic Acid Metabolic Process (GO:0019852),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,SLC2A3
GO_Biological_Process_2023,Regulation Of Glutamate Receptor Signaling Pathway (GO:1900449),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,FYN
GO_Biological_Process_2023,Regulation Of Hormone Biosynthetic Process (GO:0046885),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,HIF1A
GO_Biological_Process_2023,Regulation Of Hyaluronan Biosynthetic Process (GO:1900125),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,TGFB1
GO_Biological_Process_2023,Regulation Of Interleukin-1-Mediated Signaling Pathway (GO:2000659),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,IL1RN
GO_Biological_Process_2023,Regulation Of Keratinocyte Apoptotic Process (GO:1902172),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,ZFP36L1
GO_Biological_Process_2023,Activation Of Transmembrane Receptor Protein Tyrosine Kinase Activity (GO:0007171),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,NRG1
GO_Biological_Process_2023,Regulation Of Long-Chain Fatty Acid Import Across Plasma Membrane (GO:0010746),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,THBS1
GO_Biological_Process_2023,Regulation Of mRNA Binding (GO:1902415),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,EIF3E
GO_Biological_Process_2023,Regulation Of Macrophage Apoptotic Process (GO:2000109),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,MEF2C
GO_Biological_Process_2023,Regulation Of Mitotic Spindle Checkpoint (GO:1903504),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,DUSP1
GO_Biological_Process_2023,Regulation Of Morphogenesis Of A Branching Structure (GO:0060688),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,LRRK2
GO_Biological_Process_2023,Astrocyte Differentiation (GO:0048708),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,S100A9
GO_Biological_Process_2023,Regulation Of Nitric Oxide Mediated Signal Transduction (GO:0010749),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,THBS1
GO_Biological_Process_2023,Cell Junction Disassembly (GO:0150146),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,CX3CR1
GO_Biological_Process_2023,"Regulation Of Retrograde Transport, Endosome To Golgi (GO:1905279)",1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,LRRK2
GO_Biological_Process_2023,Regulation Of Superoxide Metabolic Process (GO:0090322),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,BST1
GO_Biological_Process_2023,Cellular Response To Granulocyte Macrophage Colony-Stimulating Factor Stimulus (GO:0097011),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,ZFP36L2
GO_Biological_Process_2023,Response To Granulocyte Macrophage Colony-Stimulating Factor (GO:0097012),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,ZFP36L2
GO_Biological_Process_2023,Response To Manganese Ion (GO:0010042),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,LRRK2
GO_Biological_Process_2023,Response To Peptidoglycan (GO:0032494),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,IRAK3
GO_Biological_Process_2023,Ruffle Assembly (GO:0097178),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,ARF6
GO_Biological_Process_2023,Telencephalon Cell Migration (GO:0022029),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,LRRK2
GO_Biological_Process_2023,Type B Pancreatic Cell Proliferation (GO:0044342),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,SERPINB1
GO_Biological_Process_2023,Heme Transport (GO:0015886),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,NRG1
GO_Biological_Process_2023,Hexose Import Across Plasma Membrane (GO:0140271),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,SLC2A3
GO_Biological_Process_2023,Induction Of Bacterial Agglutination (GO:0043152),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,RNASE2
GO_Biological_Process_2023,Intracellular Oxygen Homeostasis (GO:0032364),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,HIF1A
GO_Biological_Process_2023,Iron Coordination Entity Transport (GO:1901678),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,NRG1
GO_Biological_Process_2023,Natural Killer Cell Degranulation (GO:0043320),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,VAMP2
GO_Biological_Process_2023,Negative Regulation Of Erythrocyte Differentiation (GO:0045647),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,ZFP36L1
GO_Biological_Process_2023,Negative Regulation Of Excitatory Postsynaptic Potential (GO:0090394),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,LRRK2
GO_Biological_Process_2023,Negative Regulation Of Histone Acetylation (GO:0035067),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,SET
GO_Biological_Process_2023,Negative Regulation Of Lamellipodium Organization (GO:1902744),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,NRG1
GO_Biological_Process_2023,Negative Regulation Of Meiotic Cell Cycle (GO:0051447),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,DUSP1
GO_Biological_Process_2023,Negative Regulation Of Monocyte Chemotaxis (GO:0090027),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,DUSP1
GO_Biological_Process_2023,Negative Regulation Of Myeloid Leukocyte Mediated Immunity (GO:0002887),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,CX3CR1
GO_Biological_Process_2023,Negative Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress (GO:0097201),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,JUN
GO_Biological_Process_2023,Negative Regulation Of Trophoblast Cell Migration (GO:1901164),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,TIMP1
GO_Biological_Process_2023,Nephron Tubule Development (GO:0072080),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,MEF2C
GO_Biological_Process_2023,Peripheral Nervous System Neuron Development (GO:0048935),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,RUNX1
GO_Biological_Process_2023,Positive Regulation Of I-kappaB Phosphorylation (GO:1903721),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,CX3CR1
GO_Biological_Process_2023,Positive Regulation Of Antigen Processing And Presentation (GO:0002579),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,SLC11A1
GO_Biological_Process_2023,Positive Regulation Of Cholesterol Storage (GO:0010886),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,LCP1
GO_Biological_Process_2023,Positive Regulation Of Dendritic Cell Antigen Processing And Presentation (GO:0002606),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,SLC11A1
GO_Biological_Process_2023,Positive Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902043),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,THBS1
GO_Biological_Process_2023,Positive Regulation Of Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:1902255),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,RPL26
GO_Biological_Process_2023,Positive Regulation Of Podosome Assembly (GO:0071803),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,LCP1
GO_Biological_Process_2023,Purine Deoxyribonucleotide Catabolic Process (GO:0009155),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,SAMHD1
GO_Biological_Process_2023,"Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator Resulting In Transcription Of P21 Class Mediator (GO:1902162)",1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,RPL26
GO_Biological_Process_2023,Regulation Of cGMP-mediated Signaling (GO:0010752),1/5,0.0597732215366308,0.2028237110446354,0,0,20.236680327868854,57.01072560657688,THBS1
GO_Biological_Process_2023,Actin Filament Bundle Assembly (GO:0051017),2/33,0.0615592765542283,0.2064349609071441,0,0,5.236691889021638,14.598612541075696,LCP1;LIMD2
GO_Biological_Process_2023,Actin Filament Bundle Organization (GO:0061572),2/33,0.0615592765542283,0.2064349609071441,0,0,5.236691889021638,14.598612541075696,LCP1;LIMD2
GO_Biological_Process_2023,Regulation Of Lamellipodium Assembly (GO:0010591),2/33,0.0615592765542283,0.2064349609071441,0,0,5.236691889021638,14.598612541075696,CDC42;NRG1
GO_Biological_Process_2023,Regulation Of Type I Interferon-Mediated Signaling Pathway (GO:0060338),2/33,0.0615592765542283,0.2064349609071441,0,0,5.236691889021638,14.598612541075696,PTPN6;SAMHD1
GO_Biological_Process_2023,Signal Transduction By P53 Class Mediator (GO:0072331),2/33,0.0615592765542283,0.2064349609071441,0,0,5.236691889021638,14.598612541075696,DDX5;MDM4
GO_Biological_Process_2023,Positive Regulation Of Cytokine Production Involved In Immune Response (GO:0002720),2/33,0.0615592765542283,0.2064349609071441,0,0,5.236691889021638,14.598612541075696,CLEC7A;CD55
GO_Biological_Process_2023,Positive Regulation Of Protein Dephosphorylation (GO:0035307),2/33,0.0615592765542283,0.2064349609071441,0,0,5.236691889021638,14.598612541075696,TGFB1;LILRB2
GO_Biological_Process_2023,Regulation Of Gene Expression (GO:0010468),20/1127,0.0619912916532314,0.2075360633608184,0,0,1.497380307136405,4.163857300819245,NOTCH2;MEF2C;CEBPB;BTG1;TGFB1;SLC11A1;TESC;RAB27A;NRG1;HIF1A;CRIP1;YBX3;TOB1;ZFP36L1;PTPRC;HNRNPH1;CLEC7A;TRA2B;SLC38A2;PFDN5
GO_Biological_Process_2023,Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557),4/122,0.0632184655011878,0.211291098386274,0,0,2.7620789085027075,7.626538608393099,NAMPT;EIF3E;RPL26;THBS1
GO_Biological_Process_2023,Regulation Of Cell Motility (GO:2000145),4/123,0.0647447257503404,0.2127685510222998,0,0,2.738728686495345,7.496730351920979,TGFB1;FLNA;FYN;RHOB
GO_Biological_Process_2023,Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043551),2/34,0.0648934854487551,0.2127685510222998,0,0,5.072788065843621,13.87411613821563,FGR;TGFB1
GO_Biological_Process_2023,Negative Regulation Of Interleukin-6 Production (GO:0032715),2/34,0.0648934854487551,0.2127685510222998,0,0,5.072788065843621,13.87411613821563,IRAK3;PTPN6
GO_Biological_Process_2023,Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070884),2/34,0.0648934854487551,0.2127685510222998,0,0,5.072788065843621,13.87411613821563,CLEC7A;CHP1
GO_Biological_Process_2023,Negative Regulation Of Multicellular Organismal Process (GO:0051241),6/231,0.0654190535878072,0.2127685510222998,0,0,2.1790794979079497,5.942222802075931,CLEC4A;MEF2C;RAB11FIP1;SLC11A1;TIMP1;ATP2B1
GO_Biological_Process_2023,Extracellular Matrix Organization (GO:0030198),5/176,0.0657890456607632,0.2127685510222998,0,0,2.3859649122807016,6.492930929839504,TGFB1;CYP1B1;ADAM8;LCP1;CTSS
GO_Biological_Process_2023,Positive Regulation Of Protein Secretion (GO:0050714),3/76,0.0665773674313092,0.2127685510222998,0,0,3.342352541605344,9.05573851649685,TGFB1;ADAM8;ARF6
GO_Biological_Process_2023,Regulation Of Postsynaptic Membrane Potential (GO:0060078),2/35,0.0682869219360591,0.2127685510222998,0,0,4.918817807706697,13.202289043527006,MEF2C;LRRK2
GO_Biological_Process_2023,Macrophage Activation (GO:0042116),2/35,0.0682869219360591,0.2127685510222998,0,0,4.918817807706697,13.202289043527006,ITGAM;SLC11A1
GO_Biological_Process_2023,Positive Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900026),2/35,0.0682869219360591,0.2127685510222998,0,0,4.918817807706697,13.202289043527006,CDC42;FLNA
GO_Biological_Process_2023,Negative Regulation Of Blood Vessel Morphogenesis (GO:2000181),3/77,0.0686761253864532,0.2127685510222998,0,0,3.297018092472638,8.830580475062591,CTNNB1;NRG1;THBS1
GO_Biological_Process_2023,Regulation Of Anatomical Structure Morphogenesis (GO:0022603),4/127,0.0710408845744151,0.2127685510222998,0,0,2.6491245825321323,7.005609239523886,MEF2C;TGFB1;LRRK2;CTNNB1
GO_Biological_Process_2023,Regulation Of Cellular Response To Insulin Stimulus (GO:1900076),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,ATP2B1
GO_Biological_Process_2023,DNA Strand Resection Involved In Replication Fork Processing (GO:0110025),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,SAMHD1
GO_Biological_Process_2023,Regulation Of Extracellular Matrix Assembly (GO:1901201),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,TGFB1
GO_Biological_Process_2023,Regulation Of Histamine Secretion By Mast Cell (GO:1903593),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,VAMP2
GO_Biological_Process_2023,Regulation Of Metallopeptidase Activity (GO:1905048),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,TIMP1
GO_Biological_Process_2023,Regulation Of Microglial Cell Migration (GO:1904139),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,CX3CR1
GO_Biological_Process_2023,Regulation Of Muscle Organ Development (GO:0048634),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,TGFB1
GO_Biological_Process_2023,Autophagosome Membrane Docking (GO:0016240),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,VMP1
GO_Biological_Process_2023,Regulation Of Osteoclast Development (GO:2001204),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,NOTCH2
GO_Biological_Process_2023,Regulation Of Oxidative Stress-Induced Neuron Intrinsic Apoptotic Signaling Pathway (GO:1903376),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,HIF1A
GO_Biological_Process_2023,Regulation Of Phospholipid Transport (GO:2001138),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,TSPO
GO_Biological_Process_2023,Cardiac Muscle Cell Myoblast Differentiation (GO:0060379),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,NRG1
GO_Biological_Process_2023,Cellular Hyperosmotic Response (GO:0071474),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,YBX3
GO_Biological_Process_2023,Regulation Of Striated Muscle Cell Differentiation (GO:0051153),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,NRG1
GO_Biological_Process_2023,Regulation Of Striated Muscle Tissue Development (GO:0016202),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,TGFB1
GO_Biological_Process_2023,Regulation Of Transforming Growth Factor Beta1 Production (GO:0032908),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,THBS1
GO_Biological_Process_2023,Regulation Of Transforming Growth Factor Beta2 Production (GO:0032909),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,HIF1A
GO_Biological_Process_2023,Cytolysis By Host Of Symbiont Cells (GO:0051838),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,NRG1
GO_Biological_Process_2023,Definitive Hemopoiesis (GO:0060216),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,ZFP36L2
GO_Biological_Process_2023,Detection Of Muscle Stretch (GO:0035995),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,CTNNB1
GO_Biological_Process_2023,Serine Transport (GO:0032329),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,SLC38A2
GO_Biological_Process_2023,Epithelial Cell Differentiation Involved In Kidney Development (GO:0035850),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,MEF2C
GO_Biological_Process_2023,Gland Morphogenesis (GO:0022612),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,TGFB1
GO_Biological_Process_2023,Glomerular Epithelial Cell Development (GO:0072310),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,IQGAP1
GO_Biological_Process_2023,Heart Trabecula Formation (GO:0060347),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,FKBP1A
GO_Biological_Process_2023,Host-Mediated Regulation Of Intestinal Microbiota Composition (GO:0048874),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,CX3CR1
GO_Biological_Process_2023,Keratinocyte Proliferation (GO:0043616),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,EREG
GO_Biological_Process_2023,Macrophage Derived Foam Cell Differentiation (GO:0010742),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,TGFB1
GO_Biological_Process_2023,Marginal Zone B Cell Differentiation (GO:0002315),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,NOTCH2
GO_Biological_Process_2023,Mitochondrion-Endoplasmic Reticulum Membrane Tethering (GO:1990456),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,VMP1
GO_Biological_Process_2023,Mitotic Nuclear Membrane Disassembly (GO:0007077),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,PRKCB
GO_Biological_Process_2023,Negative Regulation Of Blood Vessel Endothelial Cell Proliferation Involved In Sprouting Angiogenesis (GO:1903588),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,THBS1
GO_Biological_Process_2023,Negative Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903748),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,LRRK2
GO_Biological_Process_2023,Negative Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051045),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,TIMP1
GO_Biological_Process_2023,Negative Regulation Of p38MAPK Cascade (GO:1903753),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,DUSP1
GO_Biological_Process_2023,Negative Regulation Of Plasminogen Activation (GO:0010757),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,THBS1
GO_Biological_Process_2023,Negative Regulation Of Protein Sumoylation (GO:0033234),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,CTNNB1
GO_Biological_Process_2023,Negative Regulation Of Response To Reactive Oxygen Species (GO:1901032),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,LRRK2
GO_Biological_Process_2023,Nose Development (GO:0043584),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,SMCHD1
GO_Biological_Process_2023,"Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Independent Decay (GO:0031086)",1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,ZFP36L1
GO_Biological_Process_2023,Nucleotide Catabolic Process (GO:0009166),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,SAMHD1
GO_Biological_Process_2023,Polyamine Biosynthetic Process (GO:0006596),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,SLC38A2
GO_Biological_Process_2023,Positive Regulation Of B Cell Receptor Signaling Pathway (GO:0050861),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,PRKCB
GO_Biological_Process_2023,Positive Regulation Of RNA Binding (GO:1905216),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,EIF3E
GO_Biological_Process_2023,Positive Regulation Of Chemokine (C-X-C Motif) Ligand 2 Production (GO:2000343),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,LCP1
GO_Biological_Process_2023,Positive Regulation Of Fibroblast Apoptotic Process (GO:2000271),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,BTG1
GO_Biological_Process_2023,Positive Regulation Of Hormone Metabolic Process (GO:0032352),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,HIF1A
GO_Biological_Process_2023,Positive Regulation Of Immune Response To Tumor Cell (GO:0002839),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,NRG1
GO_Biological_Process_2023,Positive Regulation Of mRNA Binding (GO:1902416),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,EIF3E
GO_Biological_Process_2023,Positive Regulation Of Phospholipid Biosynthetic Process (GO:0071073),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,CHP1
GO_Biological_Process_2023,Positive Regulation Of Pinocytosis (GO:0048549),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,CDC42
GO_Biological_Process_2023,Protein Localization To Endoplasmic Reticulum Exit Site (GO:0070973),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,LRRK2
GO_Biological_Process_2023,Regulation Of I-kappaB Phosphorylation (GO:1903719),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,CX3CR1
GO_Biological_Process_2023,Regulation Of T Cell Tolerance Induction (GO:0002664),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,LILRB2
GO_Biological_Process_2023,Regulation Of Adiponectin Secretion (GO:0070163),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,RAB11FIP1
GO_Biological_Process_2023,Regulation Of Antigen Receptor-Mediated Signaling Pathway (GO:0050854),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,PTPRC
GO_Biological_Process_2023,Regulation Of Atrial Cardiac Muscle Cell Membrane Repolarization (GO:0060372),1/6,0.0712938560370477,0.2127685510222998,0,0,16.188524590163933,42.753005111309605,FLNA
GO_Biological_Process_2023,"DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0030330)",2/36,0.0717376483217045,0.2127685510222998,0,0,4.773904623577827,12.577995501020094,MDM4;RPL26
GO_Biological_Process_2023,Regulation Of Erythrocyte Differentiation (GO:0045646),2/36,0.0717376483217045,0.2127685510222998,0,0,4.773904623577827,12.577995501020094,HIF1A;ZFP36L1
GO_Biological_Process_2023,Negative Regulation Of T Cell Proliferation (GO:0042130),2/36,0.0717376483217045,0.2127685510222998,0,0,4.773904623577827,12.577995501020094,CEBPB;LILRB2
GO_Biological_Process_2023,Negative Regulation Of Sequestering Of Calcium Ion (GO:0051283),2/36,0.0717376483217045,0.2127685510222998,0,0,4.773904623577827,12.577995501020094,PTPRC;FLNA
GO_Biological_Process_2023,Positive Regulation Of RNA Splicing (GO:0033120),2/36,0.0717376483217045,0.2127685510222998,0,0,4.773904623577827,12.577995501020094,TRA2B;SLC38A2
GO_Biological_Process_2023,Positive Regulation Of Myeloid Cell Differentiation (GO:0045639),2/36,0.0717376483217045,0.2127685510222998,0,0,4.773904623577827,12.577995501020094,TESC;HIF1A
GO_Biological_Process_2023,Positive Regulation Of Signaling Receptor Activity (GO:2000273),2/36,0.0717376483217045,0.2127685510222998,0,0,4.773904623577827,12.577995501020094,HIF1A;EREG
GO_Biological_Process_2023,Cellular Response To UV (GO:0034644),3/79,0.0729627072784545,0.2160818638631153,0,0,3.209928229665072,8.402972035614125,TIMP1;RPL26;CRIP1
GO_Biological_Process_2023,Regulation Of Protein Localization To Plasma Membrane (GO:1903076),3/80,0.0751498933567266,0.2199095151246321,0,0,3.168079854030267,8.19984788715823,TGFB1;NUMB;ARF6
GO_Biological_Process_2023,Wound Healing (GO:0042060),3/80,0.0751498933567266,0.2199095151246321,0,0,3.168079854030267,8.19984788715823,SLC11A1;NRG1;EREG
GO_Biological_Process_2023,RNA Stabilization (GO:0043489),2/37,0.0752437651650215,0.2199095151246321,0,0,4.637272192827749,11.99672626672966,SLC11A1;HNRNPU
GO_Biological_Process_2023,Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705),2/37,0.0752437651650215,0.2199095151246321,0,0,4.637272192827749,11.99672626672966,JUN;MEF2C
GO_Biological_Process_2023,Melanosome Organization (GO:0032438),2/37,0.0752437651650215,0.2199095151246321,0,0,4.637272192827749,11.99672626672966,AP1S2;LYST
GO_Biological_Process_2023,Negative Regulation Of Endothelial Cell Proliferation (GO:0001937),2/37,0.0752437651650215,0.2199095151246321,0,0,4.637272192827749,11.99672626672966,MEF2C;THBS1
GO_Biological_Process_2023,Positive Regulation Of Exocytosis (GO:0045921),2/37,0.0752437651650215,0.2199095151246321,0,0,4.637272192827749,11.99672626672966,RAB3D;RAB27A
GO_Biological_Process_2023,Positive Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046427),2/37,0.0752437651650215,0.2199095151246321,0,0,4.637272192827749,11.99672626672966,CYP1B1;IL7R
GO_Biological_Process_2023,Regulation Of Cellular Component Biogenesis (GO:0044087),2/37,0.0752437651650215,0.2199095151246321,0,0,4.637272192827749,11.99672626672966,RAP1B;NRG1
GO_Biological_Process_2023,Golgi Organization (GO:0007030),4/130,0.0759613785030742,0.2215704758273276,0,0,2.585655008891524,6.664603989724761,CDC42;VMP1;LRRK2;YWHAZ
